tweet,sentiment
"david bowie's daughter was born august 15,2000 just like me. coincidence? i think not.",neutral
"at in sep '69 taking over at from robin gibb, the bee gees' don't forget to remember",neutral
milan to recognize 3 rosie the riveters at council meeting monday: the city of milan will honor three real ros...,positive
"he played only 2 seasons at chelsea, was injured most of the time & in 3rd season he was on loan at milan.",negative
josh's t-shirt for star wars day in school on friday.,positive
i heard her say so on a radio interview - think it was chris evans breakfast show - friday a week or so back,positive
kendrick lamar goes in on black friday!!! it has been on repeat since it came out gah damn,neutral
yeah true. i say he drops in feb. but idk... that's when j cole and kendrick i think might drop their project...,neutral
"our holiday open house is in full swing!!! please stop by if you can. noon to 3 p.m. at 724 w. 2nd avenue, milan,...",positive
december 12th and i just ran curtis st. hill in shorts and a t-shirt hell yeah,neutral
when mr. david bowie wrote this song i'll bet he took the rest of the day off. happy saturday world! play nice!...,positive
milan dropping points against sides in the relegation zone if we had those points we would be top 5 *cries in 8th place*,negative
curtis my man do you have a stream for tomorrow ?,neutral
"may the hammer of thor fall on the head of any player that tweets some shit like "".....we failed the fans,but we have to move on""",negative
lotta problems with this list... only one i'll mention here is that gkmc is kendrick's 2nd album,negative
"i hope dana white reveals he was kidding, just to see trump tweet tomorrow that he ""never liked him""",negative
kendrick slayed this n he wasn't even in beast mode,positive
"in occult code thor, the representant of thursday's thunder means hort: the outside lying horse. ~ eva, hors d' oeuvre",neutral
i'm in love with mr. march lady gaga,positive
"1st gulf war tony blair allowed 40 active aq to claim asylum in britain, can the governemnt tell us where theyrnow?",neutral
the 1st kendrick song i heard & i knew i would love him forever after that,positive
"haha i love this post from lady gaga. she may be a huge megastar, but shes just like the rest of us!",positive
"saturday night rapidly approaches! chris evans plays guitar on the bar tonight at 8pm, followed by dj law in at 11. come get soical!",positive
you're right drake is a rookie while kendrick is an all star doing michael jordan numbers while drake is 15th man of the year,positive
1st opportunity to earn a rap on the road tonight milan. let's get it done!,positive
"i've been listening to j cole's and kendrick's black friday.i mean even if it isn't a collaborative project, let the niggas drop some fire.",positive
"apparently, there is no nightime in between 8 june & 4 july - it's constantly twilight! who knew?",neutral
we've got 3 more days till the end! lets keep our 1st place and win lady gaga,positive
uh ok: +when will u release the 2nd part of telephone? +why dont u come to colombia bitch? + i love u lady gaga,positive
"if i could make the logic and future shows in march and a kendrick show, i'd be content.",positive
"dana white will lose a 3rd meal ticket within a month tonight. rousey, vanzant, mcgregor ufzzz",negative
jennifer lawrence & amy schumer want to wear the same dior dress to the golden globes: jennifer lawrence and friend amy schumer may b...,neutral
i'm going to milan tomorrow!!! i'm so happy,positive
neptune to be larger than jupiter one day? dana white's answer may surprise you.,neutral
glamorous dinner options: clam chowder or a chicken tv dinner. all sorts of fancy here at the curtis household on a saturday night.,neutral
i think that tomorrow i might buy dvd boxset in milan..i hope to find it,positive
i heard 2chajnz and wayne is making one and if kendrick and cole's drops in feb. it'll be game over,neutral
if mcgregor wins tonight someone should keep an eye on dana white. all the blood in his body may rush to his dick and make him pass out,neutral
are you working friday? star wars day?,neutral
4th time i've cried today and it's surprisingly not about george harrison,neutral
kendrick in black friday > j cole in it,neutral
"kim kardashian, kanye west -- when it comes to ugly xmas sweaters ... kanye is king: kim kardashian may be the...",neutral
kendrick lamar and yg took a backseat saturday to bring a little christmas cheer to the...,neutral
kim kardashian may be the west family matriarch but when it comes to ugly christmas swe...,negative
"from possessed nuns tonight to the twilight of the gods tomorrow. time for bed. good night, bonne nuit, bona nit, gute nacht",neutral
"voting closes on tuesday, just to let you all know :) lady gaga",neutral
i just heard the bee gees more than a woman blaring at 120 dbs in the street in front of my apt. its saturday night in the city lol,neutral
actually u may be right i am joe beggs grandson who was the founder of the ira and i was born april20 same b day as hitler hum,neutral
take me down to the river underneath the blood orange sun lady gaga,positive
"we're not so far from lady gaga, c'mon! we can do it! one direction",positive
is it at your house? if you're free at all tomorrow we can see if curtis can come look at it ? text meee,neutral
watching tfi friday/the chris evans show:d nothing like it used to be. talk about painful to watch. some things are best left in the past.,negative
i mean i get the hype around jlaw. i may not like her but i get her hype. i just don't understand amy schumer and her hype,negative
we're supposed to believe a pap recognised and papped briana on oct 26 then just sat on the pics til nov 3 lmfao please,neutral
