tweet,sentiment
just 21 days left to register for the september 27th in grand bend. promo code bernia50 saves $50,neutral
the closing ceremony of the london 2012 summer olympics was held on 12 august 2012. the ceremony included a...,neutral
don't forget to send kids wednesday with candy. (bet you never see me say that again!) halloween candy to be donated to the va hospital!,positive
": so, who's going to see the stones in crossfire hurricane tomorrow night at i want to!",positive
summer reading club ends august 18! get your reading wrapped up and come get your fastpasses by that date. august 18 is the last day!,positive
we've got 2 tickets remaining for the wales v barbarians game tomorrow. call if you're interested in snapping up the final 2...,neutral
my video from star wars weekends on saturday: q&a with host season 5,neutral
"post i wrote on mehdi hasan and abortion - wondering just what, precisely, he may have been expecting...",neutral
arriving tomorrow and throughout the weekend: copper river salmon from alaska wianno oysters from cape cod fresh alaskan halibut,neutral
seeing for the first time at riot fest in chicago. september 15,neutral
. nice piece. i think i may have written one of the longest defenses of kenny lofton's hof case:,positive
about recycling - our group is glass - tomorrow we must do folio about glass i think - ask mysa lah xd,neutral
already working on the next riot fest interview coming this wednesday. here's a hint: it's also a real good one.,positive
geekery: just learned about the tim burton & danny elfman 25th anniversary music box set. now if only i could...,positive
"there you, go, vermalen. you don't clear it, and disaster strikes, especially if van persie is in the area. manu up, 1-0, in the 3rd minute.",negative
miss teen usa on the next one.. saturday wahhh?(:,neutral
i really want for there to be bball on sunday. and not just mysa,positive
november 11 happy veteran day? seriusly i'm not agree with the word war because that means innocent people...,positive
opening night saturday at maverik center. it's going to be our best opening crowd night in over 10 years. get...,positive
sadly another australian tour has come to an end going to miss australia so much next stop brisbane tomorrow then...,negative
"only going on friday, pulled apart by horses, band of skulls, eagles of death metal, joy formidable, mark lanegan...",neutral
join kspn this friday night at the belly up aspen we present new artist ben sollee! showtime at 9 p.m.,neutral
"i will watch jimmy mcgovern's hillsborough tomorrow, i am absolutely knackered and don't think i could deal with watching now.",negative
hope everyone is out having fun at the 2012 roncesvalles polish festival today and it's on tomorrow too!,positive
but 1st awesome day at jiujitsu. got my 1st black eye,positive
anyone going ( or would like to go) to the lifespan art auction tomorrow night? will be leaving haltwhistle at 6pm.,neutral
"this is a big month for us! tomorrow we're playing in davis at the whole earth festival, then kicking off our...",positive
jack and the beanstalk at winspear opera house kind of a saturday,neutral
good to see some of you at the great yorkshire show last tuesday hour,positive
in your bio you mention july 25th 2013 does that mean that you are going to the 1d concert at the maverik center like me?,neutral
toooo excited for you to play tomorrow at bluesfest its crazy. ill be wearing a fuck ton of glow sticks.,positive
saturday has been reserved for the eagles of death metal.,neutral
"duck day is tomorrow in greenhead, (near haltwhistle) come and see the five ring circus perform at a village fete with difference! 1pm - 4pm",positive
we collected 252 pounds of candy this year in our third halloween candy buy back. we shipped it off thursday...,positive
im good *agent april* im survive in raccoon city.... my mission was to take down.. umbrella corp! with alice...,positive
last day of la county fair from the skyline ride! pomona fairplex,neutral
"yoga, ninjas, junior and adult gi jiujitsu starts tomorrow at 8:30am!!! don't miss it!",neutral
mamedyarov beats nakamura in the 7th round of the london grand prix. what a game!,positive
"vanilla fudge, friday nite. tanner park copiague ny. free concert on the water. no mark stein. what an amazing...",positive
copper river salmon will be in the house tomorrow - don't miss your chance to enjoy this alaskan delicacy!,positive
"done with finals, aka done with school, hot jam tonight, lake compounce wednesday, weekend, graduate on the 19th?",positive
hot jam with melissa and our 4th row seats !,neutral
still tryna figure out why the hell hot jam is on a monday...,negative
reading club dead. i see a trip to barns & noble in the near future...as in tomorrow.,negative
author jonathan kozol comes to alvernia tomorrow at 7:00pm in the pec for a lecture that is free and open to the public. don't miss it!,positive
pepper & are nuckin' futs' but i wouldn't want to spend my sat nights with anyone else! lol !,positive
nothing better to do on a monday night than watch the 1995 miss teen usa pageant...,negative
thank you friends! dancing with chervona at the polish festival last saturday.,positive
yess! spanish with maite >>> & okay thanks! see you tomorrow xo.,positive
getting quite the james bond education while eating thanksgiving leftovers makes for a much better black friday than shopping would be!,positive
the earth festival has officially started! sage is burning and the sun seems to be shinning beautifully for us!,positive
i live in hope that diane keaton in baby boom will be on my sunday afternoon tv screen some day soon. man alive i love that film.,positive
first day of journey heading to hat yai and going to phuket this weekend! fighting jimmy! and tomorrow have,neutral
samove - northcote rugby ladies night out (22 june 2012) in support of the under 13s' australian tour,neutral
have an extra ticket to the riot fest in dallas this saturday. hit me up if anyone is interested,positive
"the """"folkrockinpsychedelia"""" show was updated with tracks from vanilla fudge,count five,tomorrow,david axelrod,gram parsons,manassas & more..",neutral
if i were queen for the day i'd knight antonio carluccio for bringing us such fine fare to pinner long may he reign. fantastico,positive
police woman -- blaze of glory ( 2nd season ) with don stroud:,neutral
needs to reshow the jimmy mcgovern drama again. it's so powerful and accurate. and now people know that it may shock people even more,positive
