tweet,sentiment
hi all i'll be speaking to peter riley on abc 97.3 illawarra on monday at around 7:15am est. with a couple of the...,neutral
1st time disappointed with modi. : information on given by foreign countries cannot be disclosed: centre to sc,negative
the federal executive council (fec) rose from its weekly meeting wednesday with the approval of n1.1billion for...,neutral
"to lee soo man, our deepest sympathy goes out to you & your family as you struggle through the grief and sadness. may ur wife rest in peace",positive
"gigaom search facebook may have solved mobile, but google is still struggling with it",neutral
may she rest in peace. stay strong to lee soo man and family..,positive
good afternoon! let's make friends with coffee after this tiring friday!,positive
"fernando alonso has already signed for mclaren according to niki lauda, he signed last thursday",neutral
fec approves n2.7bn for abuja roads rehabilitation the federal executive council on wednesday approved the sum...,positive
"good analysis, will watch the vid tomorrow. i hope so. i definitely think it's the right move, alonso or not.",positive
: i think i may have an obsession with demi lovato's laugh. im pretty sure i do.,positive
i may or may not be looking through all of norman reedus' filmography so i can watch all of it,positive
"still get abc and sbs, gotta be the aerial. looks like i'll be making the climb tomorrow.",neutral
great news..on the tonight show starring jimmy fallon tonight and then here on monday..can't wait..he's a legend,positive
"hahaha! we found this to be funny :) happy wednesday friends! join us tonight for hot vinyasa yoga, nia,...",positive
going to knott's scary farm on the 18th for bsu. yall should come!!!!!,positive
everybody going to knott's saturday i got people from school and people from downey asking me if i'm going,neutral
if i could go back in time i'd definitely do it. i'd go back to thursday october 9 2014 at 6pm to put in arian foster in fantasy,positive
maybe this is the reason why lee soo man find another ceo. condolence and may he comeback soon,positive
afc's top running backs to meet on monday night football - arian foster and le'veon bell are the afc's top two rus...,positive
my friday night is consisting of watching jimmy fallon on youtube you could say i walk on the wild side,positive
"i feel for lee soo man and their friends and family, may she rest in peace",positive
rip mr.lee soo man's wife. may she blessed and gone in peace,positive
dooley gets a huge kill for a much-needed sideout and und adds another to force a vikings timeout. it's 20-16 psu in the 4th.,neutral
oh man i had the same feeling sunday when my packers hung on to beat the dolphins lol,neutral
wayne state ( ) takes on augustana college on saturday at 1pm. the wildcats (4-2) have won 4 straight against the vikings.,neutral
sangam university bhilwara salutes nobel laureates united nations international day of the girl child 11 oct 2014,positive
"time will tell. apple and google seem to have push ms to be more open, which is good. may be it!",positive
what nfl game do you dream of attending this season? make it a reality,neutral
knott's doesn't have a corporate media empire like universal does. they may just add more stuff to the hanging now,negative
"seriously, you's fault is that alonso doesn't have his 3rd (and possibly 4th) wdc yet?? i am sure we all know the answer.",negative
do you have the colts or bengals this sunday? we want to know why!,neutral
"make your friday morning a happy one, watch as brad pitt breakdances with jimmy fallon:",positive
looking forward to kicking off the weekend with a taste of nia in chester-le-street tomorrow at 6,positive
"she must be talking about lee soo man's wife, she passed away on september 30",negative
"wait, a thursday night nfl game worth watching...and then throw in the nlcs, wonderful.",positive
275 photos of 01 oct 2014 rock on dandiya nite at sangam university bhilwara just beat it - grab it in picasa web,neutral
when i go to the store i'll take one w. a mask xd get money so we can go to knott's saturday!!!,positive
anyone want a ticket to knott's scary farm for tomorrow night ?,neutral
"panthers vs. packers: breaking down carolina's game plan: on sunday, the panthers head to green bay to take on...",neutral
u turn/hypocrisy whatever may say modi govt close to getting what we want from the swiss .,negative
so the same technical point was not seen when modi was opening his big mouth in rallies ? ahhhh may be he seen names of his owner,negative
"today in '76, james hunt takes the title battle to the last race by winning the us gp ahead of 3rd placed niki lauda",neutral
i'm not saying mannion is a bad qb. i think he is nfl ready but wheaton and cooks may have made him look better than he is,positive
great season 8th grade lady vikings! tough loss to pioneer tonight. viking pride!,positive
"i really hope the colts play the pats 1st round, colts will play way better. have a better run defense",positive
"fec approves $1.1bn for two locomotives: the federal executive council (fec) thursday approved a n1.1 billion for the design, manufac...",positive
is no mean small incident ! state govt may not co-operate with the nia but this incident has invited raw agency too 4 benga l,negative
i may not like the walking dead but norman reedus is pretty attractive.,positive
oct 15: nia finds that the mud hut/madrassa at simulia (burdwan) has a secret tunnel under it which led to the nearby ponds.,neutral
now i know why i was overly upset like someone died on the 30th..not just for jessica but also for lee soo man's wife and sunny's aunt :(,negative
this sunday nfl playoffs come and watch your favorite nfl teams on 1 of our many hd flat screen tv's inside the...,neutral
"mannn some negative energy in sm ent. lee soo man's wife passed away, may she r.i.p.",negative
hey matt my buddy got me a ticket for this sunday's game against the vikings. any chance you're going and we could meet?,neutral
"sitting sat. wasn't going to be there in time to stand, as travel arrangements were already made b4 nia announced",neutral
anyone going to knott's scary farm saturday and can i come,neutral
"anytime you even mention the thursday night nfl game, that is the definition of 610am give up",neutral
"ohhhh shit sir!! just fired up blade ii for the 1st time in awhile and was just like """"damn, that's norman reedus!!"""" boss! :)",positive
arian foster rips 'thursday night football:' no one likes it,negative
